Job,Link,Company,Date,Rating,Timestamp,City,Internship,Salary,Currency,B/N,Explored,Details,Keywords
ПРОДУКТОВ МЕНИДЖЪР ОФИС ТЕХНИКА,job/4493552,ОФИС ЕКСПРЕС СЪРВИС АД,05.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Microsoft Dynamics CRM Developer,job/4508661,COBUILDER INTERNATIONAL EOOD,05.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Windows Server Build Engineer,job/4508996,DXC Technology / Enterprise Services Bulgaria EOOD,05.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Partner Success Manager,job/4508962,Acronis Bulgaria ЕOOD,05.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Managing Director,job/4508521,Банктеко ЕООД,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Експерт анализ и статистика с профил футбол,job/4508367,Varna Video Vanguard Ltd.,04.09.18,platinum,10.09.18,Варна,0,0,0,0,1,,
Managed Services Specialist with German language,job/4508258,АТОС АЙ ТИ СОЛУШЪНС ЕНД СЪРВИСИС  ЕООД,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
ТЕСТ ИНЖЕНЕР,job/4508181,ИНТЕГРЕЙТИД МИКРО-ЕЛЕКТРОНИКС БЪЛГАРИЯ ЕООД,04.09.18,platinum,10.09.18,Ботевград,0,0,0,0,1,,
Senior Game Designer,job/4508082,Геймлофт България ЕООД,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Software Tester Intern,job/4508102,Milestone Systems Bulgaria EOOD,04.09.18,platinum,10.09.18,София,1,0,0,0,1,,
Senior Flash Developer,job/4508042,Геймлофт България ЕООД,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Automation QA,job/4508074,ЕЙЧ АР ЕС СТАФИНГ БЪЛГАРИЯ ЕООД,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Junior Flash Developer,job/4508046,Геймлофт България ЕООД,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Software Developer Intern,job/4507983,Milestone Systems Bulgaria EOOD,04.09.18,platinum,10.09.18,София,1,0,0,0,1,,
DevOps Engineer,job/4507914,Демасис ООД,04.09.18,platinum,10.09.18,Пловдив,0,0,0,0,1,,
SENIOR SOFTWARE QA,job/4507844,Демасис ООД,04.09.18,platinum,10.09.18,Пловдив,0,0,0,0,1,,
EMBEDDED SOFTWARE DEVELOPER,job/4507846,Демасис ООД,04.09.18,platinum,10.09.18,Пловдив,0,0,0,0,1,,
ELECTRONICS ENGINEER,job/4507849,Демасис ООД,04.09.18,platinum,10.09.18,Пловдив,0,0,0,0,1,,
Support Engineer,job/4507694,ИНВИЖЪНС ЕООД,04.09.18,platinum,10.09.18,София,0,"('1500', '2500')",BGN,Нето,1,,
Hardware Engineer,job/4507641,РИСКО ГРУП БГ ЕООД,04.09.18,platinum,10.09.18,Пловдив,0,0,0,0,1,,
iOS Developer,job/4507581,ИНВИЖЪНС ЕООД,04.09.18,platinum,10.09.18,София,0,"('2000', '3500')",BGN,Нето,1,,
Pricing Specialist,job/4507409,Interoute Communications Ltd,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Technical Support with French,job/4507460,Quality Tech Ltd.,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Junior Linux System Administrator/DevOps,job/4507363,Quality Tech Ltd.,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Software Administrator (Senior),job/4507223,РИУОРД ГЕЙТУЕЙ (Обединено Кралство) ООД - клон КЧТ,04.09.18,platinum,10.09.18,Пловдив,0,0,0,0,1,,
IT Recruiter,job/4507111,Accenture Bulgaria EOOD,04.09.18,platinum,10.09.18,Пловдив,0,0,0,0,1,,
Oracle PL/SQL Developer,job/4507083,TBI Info OOD,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
IT (and Data) Security Administrator,job/4506957,Бер-Хелла Термоконтрол ЕООД,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
ТЕХНИК МОБИЛНА ПОДДРЪЖКА,job/4506936,ОНЛАЙН ДИРЕКТ ЕООД,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Full-Stack Developer,job/4506448,MentorMate Bulgaria Ltd.,04.09.18,platinum,10.09.18,Варна,0,0,0,0,1,,
Full-Stack Developer,job/4506450,MentorMate Bulgaria Ltd.,04.09.18,platinum,10.09.18,Пловдив,0,0,0,0,1,,
JavaScript Developer,job/4506463,MentorMate Bulgaria Ltd.,04.09.18,platinum,10.09.18,Пловдив,0,0,0,0,1,,
BackEnd Developer,job/4506683,КАЗИНО РЕШЕНИЯ ООД,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
JavaScript Developer,job/4506462,MentorMate Bulgaria Ltd.,04.09.18,platinum,10.09.18,Варна,0,0,0,0,1,,
Senior Technical Support Engineer,job/4506343,emerchantpay ood,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Senior Quality Assurance Engineer,job/4506344,emerchantpay ood,04.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Service Parts Management Process and System Engineer,job/4494864,Hewlett Packard Enterprise / Hewlett-Packard GDBC EOOD,03.09.18,platinum,10.09.18,София,0,0,0,0,1,,
"Experienced QA - Android, iOS, Web",job/4506188,Mobile Systems Ltd,03.09.18,platinum,10.09.18,София,0,"('2500', '3000')",BGN,Нето,1,,
Senior Solution Engineer,job/4506106,VMware Bulgaria,03.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Junior Software Developer (C and Python),job/4505930,СТРАЙПС ЕООД,03.09.18,platinum,10.09.18,София,0,0,0,0,1,,
Senior Ruby Engineer,job/4505892,СТРАЙПС ЕООД,03.09.18,platinum,10.09.18,София,0,0,0,0,1,,
